"","Squad","League","#Pl","Poss","MP","Starts","Min","Gls","Ast","PK","PKatt","xG","npxG","xA","GA","SoTA","Saves","Save%","W","D","L","CS","CS%","PKA","PKsv","PKm","FK","CK","OG","PSxG","PSxG/SoT","PSxG+/-","GKLongPassCmp","GKLongPassAtt","GKLongPassCmp%","GKPassAtt","GKPassThr","GKPassLaunch%","GKPassAvgLen","GKickAtt","GKickLaunch%","GKickAvgLen","GKCrossOpp","GKCrossStp","GKCrossStp%","#OPA","AvgDist","Sh","SoT","SoT%","G/Sh","G/SoT","npxG/Sh","G-xG","np:G-xG","PassCmp","PassAtt","PassCmp%","PassTotDist","PassPrgDist","SPassCmp","SPassAtt","SPassCmp%","MPassCmp","MPassAtt","MPassCmp%","LPassCmp","LPassAtt","LPassCmp%","A-xA","KP","PassF3","PPA","CrsPA","ProgPasses","Att","PassLive","PassDead","PassFK","PassTB","PassPress","PassSw","PassCrs","PassCK","CKIn","CKOut","CKStr","PassGround","PassLow","PassHigh","PassLeft","PassRight","PassHead","PassTI","PassOther","PassOff","PassOut","PassInt","PassBlocks","SCA","SCAPassLive","SCAPassDead","SCADrib","SCASh","SCAFld","GCA","GCAPassLive","GCAPassDead","GCADrib","GCASh","GCAFld","GCAOG","TklTkl","TklTklW","TklDef3rd","TklMid3rd","TklAtt3rd","vDribTkl","vDribAtt","vDribTkl%","vDribPast","Press","PressSucc","Press%","PressDef3rd","PressMid3rd","PressAtt3rd","Blocks","BlockSh","BlockShSv","BlockPass","Int","Clr","Err","Touches","TouchesDefPen","TouchesDef3rd","TouchesMid3rd","TouchesAtt3rd","TouchesAttPen","TouchesLive","DribSucc","DribAtt","DribSucc%","Drib#Pl","DribMegs","Carries","CarryTotDist","CarryPrgDist","Targ","Rec","Rec%","Miscon","Dispos","Mn/MP","Min%","Subs","Mn/Sub","unSub","PPM","onG","onGA","+/-","onxG","onxGA","xG+/-","2CrdY","Fls","Fld","Off","Crs","TklW","PKwon","PKcon","Recov","AerWon","AerLost","AerWon%"
"34","Angers","Ligue-1",0.928571428571429,45.1,28,308,2520,0.964285714285714,0.75,0.0357142857142857,0.0357142857142857,1.03571428571429,1.01071428571429,0.760714285714286,1.17857142857143,3.03571428571429,2,0.647,0.392857142857143,0.214285714285714,0.392857142857143,0.428571428571429,42.9,0.107142857142857,0,0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.975,0.29,-0.167857142857143,5.78571428571429,14.7142857142857,39.3,18.8571428571429,4.42857142857143,47.3,1.42142857142857,7.92857142857143,73,1.87142857142857,7.67857142857143,0.607142857142857,7.9,0.785714285714286,0.528571428571429,13.1071428571429,4,30.5,0.07,0.23,0.08,-0.0714285714285714,-0.0821428571428571,379.142857142857,476.642857142857,79.5,7280.25,2668.92857142857,5.92857142857143,17.5714285714286,33.7,7975,9048,88.1,88.3928571428571,135.928571428571,65,-0.0107142857142857,9.32142857142857,26.8214285714286,7.28571428571429,2.21428571428571,43.3571428571429,476.642857142857,425.607142857143,51.0357142857143,12.75,0.892857142857143,73.7857142857143,13.5,19.3928571428571,5.21428571428571,1.39285714285714,2.96428571428571,0.535714285714286,301.607142857143,74.5714285714286,100.464285714286,167.107142857143,252.678571428571,16.8928571428571,22.9642857142857,6.60714285714286,0.857142857142857,8,8.60714285714286,12.0357142857143,19.4285714285714,14.2857142857143,2.03571428571429,1.25,0.821428571428571,1,1.71428571428571,1.28571428571429,0.0714285714285714,0.107142857142857,0.107142857142857,0.107142857142857,0.0357142857142857,17.9285714285714,11.4285714285714,8.21428571428571,7.46428571428571,2.25,6.14285714285714,19.8928571428571,30.9,13.75,184.607142857143,50.9642857142857,27.6,58.3928571428571,90.5357142857143,35.6785714285714,15.0357142857143,2.10714285714286,0.0357142857142857,12.9285714285714,9.07142857142857,24.6428571428571,0.285714285714286,597.892857142857,51.7142857142857,191.071428571429,290.357142857143,155.571428571429,21.1428571428571,547.571428571429,12.2857142857143,19.9285714285714,61.6,13.1071428571429,0.928571428571429,385.928571428571,2221.75,1226.85714285714,446.714285714286,379.142857142857,84.9,13.7857142857143,12.7857142857143,90,100,2.85714285714286,0.821428571428571,4.14285714285714,0.0496428571428571,1,1.17857142857143,-0.178571428571429,1.03571428571429,1.075,-0.0357142857142857,0.0357142857142857,12,11.25,1,19.3928571428571,11.4285714285714,0.0357142857142857,0.107142857142857,89.0714285714286,15.8928571428571,15.8928571428571,50
"44","Bordeaux","Ligue-1",0.928571428571429,53.9,28,308,2520,1.42857142857143,1.03571428571429,0.0714285714285714,0.0714285714285714,1.10714285714286,1.05357142857143,0.785714285714286,1.21428571428571,3.78571428571429,2.67857142857143,0.698,0.321428571428571,0.357142857142857,0.321428571428571,0.214285714285714,21.4,0.0714285714285714,0.0357142857142857,0,0,0.142857142857143,0.0357142857142857,1.15357142857143,0.28,-0.025,7.42857142857143,15.9642857142857,46.5,22.9285714285714,3.42857142857143,48,1.38928571428571,8.71428571428571,57,1.575,9.75,0.571428571428571,5.9,0.571428571428571,0.517857142857143,11.0357142857143,3.89285714285714,35.3,0.12,0.35,0.1,0.321428571428571,0.303571428571429,441.142857142857,534.892857142857,82.5,8675.03571428571,2770.60714285714,4.46428571428571,14.1071428571429,31.6,9405,10519,89.4,100.785714285714,145.107142857143,69.5,0.25,7.5,25.5714285714286,4.46428571428571,1.17857142857143,37.0357142857143,534.892857142857,485.607142857143,49.2857142857143,14.0357142857143,0.821428571428571,103.321428571429,13.0357142857143,15.1428571428571,4.89285714285714,2.14285714285714,1.57142857142857,0.821428571428571,377.392857142857,64.0714285714286,93.4285714285714,114.821428571429,366.892857142857,17.3214285714286,19.3928571428571,5.85714285714286,1.25,8.57142857142857,7.92857142857143,10.6428571428571,15.6428571428571,10.9642857142857,1.64285714285714,0.928571428571429,0.785714285714286,1.32142857142857,2.07142857142857,1.17857142857143,0.25,0.214285714285714,0.25,0.178571428571429,0,19.2142857142857,12.3928571428571,9.46428571428571,7.78571428571429,1.96428571428571,7.07142857142857,20.6071428571429,34.3,13.5357142857143,168.75,49.6071428571429,29.4,49.25,84.3214285714286,35.1785714285714,15,3.60714285714286,0,11.3928571428571,10.7857142857143,25.4285714285714,0.25,655.5,67.1071428571429,216.464285714286,367.642857142857,112.857142857143,15.3928571428571,607.285714285714,10.1071428571429,17.1071428571429,59.1,11.2142857142857,0.535714285714286,442.428571428571,2442.10714285714,1276.32142857143,505.035714285714,441.142857142857,87.3,12.7857142857143,14.3214285714286,90,100,3,0.714285714285714,3.96428571428571,0.0471428571428571,1.42857142857143,1.21428571428571,0.214285714285714,1.10714285714286,1.24285714285714,-0.139285714285714,0,13.5357142857143,12.9642857142857,1.42857142857143,15.1428571428571,12.3928571428571,0.0357142857142857,0.107142857142857,85.7142857142857,16.7142857142857,15.3214285714286,52.2
"54","Brest","Ligue-1",0.857142857142857,49.7,28,308,2520,1.14285714285714,0.964285714285714,0.0357142857142857,0.178571428571429,1.08928571428571,0.953571428571429,0.764285714285714,1.32142857142857,4.92857142857143,3.67857142857143,0.761,0.285714285714286,0.357142857142857,0.357142857142857,0.285714285714286,28.6,0.142857142857143,0.0357142857142857,0.0357142857142857,0,0.178571428571429,0,1.61428571428571,0.3,0.292857142857143,6.75,16.75,40.3,29.5714285714286,5.35714285714286,43.5,1.40357142857143,8.60714285714286,45.2,1.4,11.4642857142857,1,8.7,0.678571428571429,0.510714285714286,11.4642857142857,3.42857142857143,29.9,0.1,0.32,0.09,0.0535714285714286,0.153571428571429,396.071428571429,498.607142857143,79.4,8089,2661.57142857143,5.67857142857143,17.3571428571429,32.7,7898,8988,87.9,108.321428571429,160.25,67.6,0.2,8.67857142857143,26.2857142857143,7.64285714285714,2.53571428571429,43.6071428571429,498.607142857143,445.785714285714,52.8214285714286,12.1071428571429,0.821428571428571,86.0357142857143,17.8214285714286,18.4642857142857,4.10714285714286,2,1.07142857142857,0.178571428571429,311.75,82.9642857142857,103.892857142857,122.642857142857,314.964285714286,17.25,25.6785714285714,7.89285714285714,1.03571428571429,9.82142857142857,8.07142857142857,12.1428571428571,17.4285714285714,13.7142857142857,1.60714285714286,0.642857142857143,0.642857142857143,0.75,2,1.5,0.178571428571429,0.0357142857142857,0.178571428571429,0.0357142857142857,0.0714285714285714,19.7857142857143,12.7142857142857,9.57142857142857,7.92857142857143,2.28571428571429,5.89285714285714,18.0714285714286,32.6,12.1785714285714,159.607142857143,45.8571428571429,28.7,54.5357142857143,71.9642857142857,33.1071428571429,16.1428571428571,3.46428571428571,0.0714285714285714,12.6785714285714,12.4285714285714,27.1071428571429,0.357142857142857,622.607142857143,77.3214285714286,235.678571428571,284.892857142857,141.642857142857,18.8571428571429,570.964285714286,8.17857142857143,14.7142857142857,55.6,8.85714285714286,0.571428571428571,399.964285714286,2267.71428571429,1210.96428571429,465.678571428571,396.071428571429,85.1,13.5,11.9642857142857,90,100,2.92857142857143,0.642857142857143,4.07142857142857,0.0432142857142857,1.21428571428571,1.32142857142857,-0.107142857142857,1.08928571428571,1.48571428571429,-0.396428571428571,0,11.75,10.2142857142857,1.25,18.4642857142857,12.7142857142857,0.142857142857143,0.214285714285714,87.2857142857143,14.3571428571429,16.0357142857143,47.2
"64","Dijon","Ligue-1",1,46.5,28,308,2520,0.928571428571429,0.607142857142857,0.0357142857142857,0.0357142857142857,1.06071428571429,1.03928571428571,0.771428571428571,1.32142857142857,4.60714285714286,3.35714285714286,0.721,0.25,0.321428571428571,0.428571428571429,0.214285714285714,21.4,0.0357142857142857,0,0,0.0714285714285714,0.178571428571429,0.0714285714285714,1.38571428571429,0.3,0.135714285714286,8.21428571428571,18.6428571428571,44.1,28.8928571428571,5.92857142857143,44.5,1.37857142857143,8.89285714285714,65.1,1.73214285714286,10,1.25,12.5,0.357142857142857,0.471428571428571,12.0357142857143,3.53571428571429,29.4,0.07,0.25,0.09,-0.132142857142857,-0.146428571428571,363.428571428571,460.464285714286,78.9,7518.07142857143,2723.35714285714,5.96428571428571,16.4285714285714,36.3,7222,8282,87.2,99.5357142857143,148.25,67.1,-0.164285714285714,8.5,23.3214285714286,6.39285714285714,1.53571428571429,37.75,460.464285714286,409.107142857143,51.3571428571429,13.7142857142857,0.678571428571429,79.8214285714286,14.1785714285714,15.7857142857143,4.32142857142857,1.21428571428571,1.92857142857143,0.571428571428571,289.392857142857,68.9642857142857,102.107142857143,126.321428571429,273.178571428571,16.3214285714286,22.0357142857143,9,1,8.42857142857143,8.03571428571429,11.1785714285714,17.75,12.1071428571429,2.35714285714286,1.39285714285714,0.928571428571429,0.928571428571429,1.42857142857143,1.03571428571429,0.0714285714285714,0.0714285714285714,0.214285714285714,0,0.0357142857142857,20.8214285714286,12.8571428571429,10.4285714285714,7.96428571428571,2.42857142857143,7.07142857142857,19.5714285714286,36.1,12.5,169.464285714286,48.1071428571429,28.4,58,80.5,30.9642857142857,15.3928571428571,3.92857142857143,0.0357142857142857,11.4642857142857,12.1071428571429,26.8214285714286,0.25,586.428571428571,70.5714285714286,223.214285714286,282.357142857143,118.714285714286,19.2142857142857,536.75,12.6785714285714,21.75,58.3,14.0357142857143,0.607142857142857,371.642857142857,2256.32142857143,1254.53571428571,430.678571428571,363.571428571429,84.4,12.5357142857143,14,90,100,2.92857142857143,0.892857142857143,4.07142857142857,0.0382142857142857,0.964285714285714,1.32142857142857,-0.357142857142857,1.06071428571429,1.55,-0.489285714285714,0,12.5357142857143,11.9642857142857,1.14285714285714,15.7857142857143,12.8571428571429,0,0.0357142857142857,86.1785714285714,18.5,18.0714285714286,50.6
"74","Lille","Ligue-1",0.892857142857143,53,28,308,2520,1.25,0.892857142857143,0.178571428571429,0.285714285714286,1.44642857142857,1.22857142857143,0.903571428571429,0.964285714285714,2.78571428571429,2.07142857142857,0.705,0.535714285714286,0.142857142857143,0.321428571428571,0.428571428571429,42.9,0.142857142857143,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.107142857142857,0.903571428571429,0.27,0.0464285714285714,5.64285714285714,15.1785714285714,37.2,20.0714285714286,5.07142857142857,49.1,1.48928571428571,7.14285714285714,74.5,2.1,7.14285714285714,0.821428571428571,11.5,0.321428571428571,0.492857142857143,12.3571428571429,4.39285714285714,35.5,0.09,0.24,0.1,-0.196428571428571,-0.157142857142857,403.821428571429,502.428571428571,80.4,7915.92857142857,2558.35714285714,7.53571428571429,19.0714285714286,39.5,8382,9536,87.9,96.9285714285714,142.785714285714,67.9,-0.0107142857142857,9.10714285714286,32.25,7.14285714285714,1.89285714285714,43.5357142857143,502.428571428571,450.464285714286,51.9642857142857,13.8571428571429,0.892857142857143,83,13.3928571428571,18.6071428571429,5.5,2.21428571428571,2.21428571428571,0.285714285714286,334.785714285714,73.3928571428571,94.25,159.571428571429,283.071428571429,18.0714285714286,23.5,7.53571428571429,1.96428571428571,9.5,7.10714285714286,12.7142857142857,19.6785714285714,13.3571428571429,2.10714285714286,2,1.10714285714286,1.10714285714286,1.96428571428571,1.32142857142857,0.178571428571429,0.142857142857143,0.142857142857143,0.178571428571429,0,17.75,11.5714285714286,7.25,8.39285714285714,2.10714285714286,7.46428571428571,20.3214285714286,36.7,12.8571428571429,170.714285714286,51.1428571428571,30,44.5,81.8571428571429,44.3571428571429,13.8571428571429,2.53571428571429,0.0714285714285714,11.3214285714286,9.89285714285714,23.6071428571429,0.142857142857143,620.214285714286,48.5714285714286,161.5,338.321428571429,162.964285714286,21.9642857142857,570.035714285714,12.25,20.5357142857143,59.7,13.5,1.03571428571429,415.25,2514.28571428571,1381.60714285714,476.071428571429,403.821428571429,84.8,13.3214285714286,13.25,90,100,2.85714285714286,0.607142857142857,4.14285714285714,0.0625,1.25,0.964285714285714,0.285714285714286,1.44642857142857,1.11071428571429,0.335714285714286,0.0714285714285714,13.7142857142857,12.25,2.14285714285714,18.6071428571429,11.5714285714286,0.25,0.214285714285714,92.6785714285714,16.9285714285714,17.4642857142857,49.2
"84","Lyon","Ligue-1",0.964285714285714,56.4,28,308,2520,1.5,1.03571428571429,0.178571428571429,0.214285714285714,1.32857142857143,1.17142857142857,0.910714285714286,0.964285714285714,3.42857142857143,2.60714285714286,0.74,0.392857142857143,0.25,0.357142857142857,0.321428571428571,32.1,0.0714285714285714,0,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.107142857142857,0.892857142857143,0.24,0.0357142857142857,5.07142857142857,10.1785714285714,49.8,24.4642857142857,5.53571428571429,29.9,1.14285714285714,6.85714285714286,41.7,1.36428571428571,8.14285714285714,0.642857142857143,7.9,0.607142857142857,0.535714285714286,12.5357142857143,4.42857142857143,35.3,0.11,0.3,0.1,0.171428571428571,0.15,477.821428571429,567.178571428571,84.2,9483.64285714286,2884.10714285714,7.21428571428571,17.9285714285714,40.2,9788,10871,90,121.035714285714,161,75.2,0.125,9.46428571428571,31.9285714285714,7.5,2,46.6785714285714,567.178571428571,519.535714285714,47.6428571428571,12.6785714285714,0.928571428571429,94.5357142857143,17.5714285714286,17.5,4.60714285714286,2.35714285714286,1,0.107142857142857,395.214285714286,80.1071428571429,91.8571428571429,133.428571428571,376.357142857143,17.1785714285714,21.5357142857143,8.10714285714286,0.785714285714286,7.85714285714286,8,11.3571428571429,20.0357142857143,14.7857142857143,1.71428571428571,1.57142857142857,0.964285714285714,1,2.35714285714286,1.67857142857143,0.0714285714285714,0.321428571428571,0.142857142857143,0.142857142857143,0,18.6071428571429,11.7857142857143,9.89285714285714,6.53571428571429,2.17857142857143,5.89285714285714,15.8928571428571,37.1,10,152.392857142857,44.75,29.4,51.1785714285714,66.3928571428571,34.8214285714286,14.0357142857143,3.82142857142857,0,10.2142857142857,10.1785714285714,23.3571428571429,0.214285714285714,687.571428571429,64.25,217.357142857143,358.928571428571,159.642857142857,21.3928571428571,641.821428571429,13.0357142857143,21.2857142857143,61.2,14.25,0.428571428571429,474.857142857143,2733.85714285714,1526.89285714286,543.071428571429,477.821428571429,88,14.25,13.8571428571429,90,100,2.89285714285714,0.75,4.10714285714286,0.0510714285714286,1.5,0.964285714285714,0.535714285714286,1.32857142857143,0.946428571428571,0.382142857142857,0.0357142857142857,12.2142857142857,11.0714285714286,0.928571428571429,17.5,11.7857142857143,0.142857142857143,0.0714285714285714,86.6071428571429,16.1785714285714,13.6428571428571,54.3
"94","Marseille","Ligue-1",0.821428571428571,54,28,308,2520,1.35714285714286,1,0.142857142857143,0.214285714285714,1.25714285714286,1.09285714285714,0.817857142857143,1.03571428571429,3.46428571428571,2.67857142857143,0.742,0.571428571428571,0.285714285714286,0.142857142857143,0.392857142857143,39.3,0.142857142857143,0.0357142857142857,0,0,0.0714285714285714,0.107142857142857,1.10714285714286,0.3,0.178571428571429,5.03571428571429,14.7857142857143,34.1,26.3928571428571,5.03571428571429,43.2,1.41071428571429,5.57142857142857,60.9,1.71785714285714,7.28571428571429,0.535714285714286,7.4,0.714285714285714,0.525,13.25,4.03571428571429,30.5,0.09,0.3,0.09,0.1,0.121428571428571,429.035714285714,523.285714285714,82,8215.17857142857,2617.25,8.78571428571429,19.75,44.5,9028,10132,89.1,97.8214285714286,141.678571428571,69,0.182142857142857,9.64285714285714,30.7142857142857,7.14285714285714,2.17857142857143,43.1428571428571,523.285714285714,473.25,50.0357142857143,13.7142857142857,1.10714285714286,81.75,14.0714285714286,17.8928571428571,5.39285714285714,1.5,2.39285714285714,0.857142857142857,350.464285714286,80.7857142857143,92.0357142857143,111.142857142857,352.928571428571,17.5,23.25,7.53571428571429,0.714285714285714,8.14285714285714,7.60714285714286,12.0714285714286,20.7857142857143,14.3928571428571,2.5,1.14285714285714,1.10714285714286,1.53571428571429,2.25,1.46428571428571,0.178571428571429,0.142857142857143,0.178571428571429,0.178571428571429,0.107142857142857,21.5714285714286,13.2857142857143,9.96428571428571,9.10714285714286,2.5,7.92857142857143,21.6785714285714,36.6,13.75,159.535714285714,45.6071428571429,28.6,42.9285714285714,77,39.6071428571429,14.75,2.53571428571429,0,12.2142857142857,11.3214285714286,25.0357142857143,0.214285714285714,645.357142857143,57.5357142857143,199.607142857143,328.25,160.678571428571,21.5357142857143,596.607142857143,11.5714285714286,20.1785714285714,57.3,12.5357142857143,0.607142857142857,423.75,2581.14285714286,1437.60714285714,499.25,429.035714285714,85.9,11.5714285714286,11.75,90,100,2.92857142857143,0.535714285714286,4.07142857142857,0.0714285714285714,1.46428571428571,1.03571428571429,0.428571428571429,1.25714285714286,1.13214285714286,0.125,0.0357142857142857,13.4285714285714,11.3571428571429,0.821428571428571,17.8928571428571,13.2857142857143,0.142857142857143,0.178571428571429,85.6428571428571,16.9285714285714,15.6785714285714,51.9
"104","Metz","Ligue-1",0.857142857142857,45.3,28,308,2520,0.964285714285714,0.714285714285714,0.0714285714285714,0.142857142857143,1.00714285714286,0.896428571428571,0.65,1.25,4.71428571428571,3.60714285714286,0.765,0.285714285714286,0.357142857142857,0.357142857142857,0.285714285714286,28.6,0.142857142857143,0,0,0,0.214285714285714,0,1.42857142857143,0.28,0.178571428571429,8.39285714285714,23.7857142857143,35.3,25.3928571428571,4.17857142857143,66,1.76428571428571,7.85714285714286,89.5,2.30714285714286,10.4285714285714,1.28571428571429,12.3,1,0.560714285714286,10.8928571428571,3.32142857142857,30.5,0.08,0.27,0.08,-0.0428571428571429,-0.00357142857142857,344.071428571429,442.75,77.7,6855.5,2334.32142857143,6.21428571428571,15.7142857142857,39.5,7107,8164,87.1,84.0357142857143,135.464285714286,62,0.0642857142857143,7.82142857142857,23.9285714285714,4.89285714285714,1.64285714285714,31.5714285714286,442.75,395.035714285714,47.7142857142857,12.9642857142857,0.642857142857143,77.6071428571429,11.3928571428571,15.7142857142857,4.17857142857143,1.67857142857143,1.57142857142857,0.464285714285714,281.178571428571,60.0714285714286,101.5,92.1428571428571,294.107142857143,15.8928571428571,20.5,7.03571428571429,1.03571428571429,9.25,7.25,10.5714285714286,17.2142857142857,12,1.5,2.07142857142857,0.571428571428571,1.07142857142857,1.46428571428571,0.964285714285714,0.178571428571429,0.214285714285714,0.107142857142857,0,0,21.7142857142857,13.75,12.5357142857143,7.5,1.67857142857143,7.14285714285714,18.5714285714286,38.5,11.4285714285714,181.357142857143,48.3214285714286,26.6,65.5357142857143,85.0714285714286,30.75,16.7857142857143,3.82142857142857,0,12.9642857142857,10.7142857142857,28.6428571428571,0.178571428571429,571,62.2857142857143,205.142857142857,279.464285714286,125.464285714286,14.9642857142857,524.785714285714,13.6785714285714,22.2142857142857,61.6,14.8214285714286,0.821428571428571,370.678571428571,2346.14285714286,1264.35714285714,413.178571428571,344.071428571429,83.3,13.3928571428571,12.5,90,100,2.75,0.642857142857143,4.25,0.0432142857142857,0.964285714285714,1.25,-0.285714285714286,1.00714285714286,1.26785714285714,-0.260714285714286,0,12.0357142857143,12.2857142857143,1.03571428571429,15.7142857142857,13.75,0.0714285714285714,0.142857142857143,90.1071428571429,16.4642857142857,19.6428571428571,45.6
"114","Monaco","Ligue-1",1,50.8,28,308,2520,1.57142857142857,1.03571428571429,0.142857142857143,0.142857142857143,1.75357142857143,1.64285714285714,1.17857142857143,1.57142857142857,4.71428571428571,3.39285714285714,0.712,0.392857142857143,0.25,0.357142857142857,0.25,25,0.214285714285714,0,0,0,0.285714285714286,0.0357142857142857,1.52857142857143,0.29,-0.00714285714285714,6.25,13.5,46.3,22.8214285714286,4.85714285714286,39.9,1.30714285714286,7.46428571428571,58.9,1.61071428571429,8.92857142857143,0.928571428571429,10.4,0.428571428571429,0.514285714285714,13.25,5,37.7,0.11,0.29,0.13,-0.182142857142857,-0.214285714285714,419.571428571429,513.214285714286,81.8,8112,2740.53571428571,6.89285714285714,17.75,38.8,8792,9907,88.7,98.6785714285714,141.642857142857,69.7,-0.142857142857143,9.42857142857143,30.5714285714286,8.75,1.92857142857143,47.0714285714286,513.214285714286,464.464285714286,48.75,14.6071428571429,1.60714285714286,84.3571428571429,14.5357142857143,17.8571428571429,4.71428571428571,1.32142857142857,2.46428571428571,0.214285714285714,342.75,79.8928571428571,90.5714285714286,144.285714285714,317.678571428571,15.0714285714286,19.3571428571429,7.92857142857143,1.42857142857143,7.96428571428571,8.32142857142857,12.1071428571429,20.6071428571429,14.3928571428571,1.71428571428571,2.07142857142857,1.21428571428571,1.21428571428571,2.60714285714286,1.67857142857143,0.178571428571429,0.285714285714286,0.25,0.214285714285714,0,20.2142857142857,12.7142857142857,9.14285714285714,9,2.07142857142857,6.82142857142857,20.25,33.7,13.4285714285714,168,50.1428571428571,29.8,51.2857142857143,77.8214285714286,38.8928571428571,14.3214285714286,2.92857142857143,0.0357142857142857,11.3928571428571,9.89285714285714,21.4642857142857,0.357142857142857,631.892857142857,60.0714285714286,190.785714285714,324.785714285714,161,26.8214285714286,585.071428571429,12.8214285714286,21.2857142857143,60.2,13.7142857142857,0.535714285714286,417.571428571429,2583.57142857143,1507.82142857143,490.392857142857,419.571428571429,85.6,12.75,10.9285714285714,90,100,2.71428571428571,0.571428571428571,4.17857142857143,0.0510714285714286,1.57142857142857,1.57142857142857,0,1.75357142857143,1.45357142857143,0.3,0.0357142857142857,12,12.3571428571429,1.57142857142857,17.8571428571429,12.7142857142857,0.107142857142857,0.178571428571429,85.7857142857143,13.6071428571429,13.4642857142857,50.3
"124","Montpellier","Ligue-1",0.964285714285714,47.6,28,308,2520,1.17857142857143,0.678571428571429,0.0714285714285714,0.178571428571429,1.16785714285714,1.03214285714286,0.732142857142857,1.21428571428571,4.5,3.46428571428571,0.754,0.392857142857143,0.25,0.357142857142857,0.285714285714286,28.6,0.107142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.142857142857143,0.0714285714285714,1.17857142857143,0.23,0.0357142857142857,8.5,16.3571428571429,52,26.6785714285714,6.07142857142857,42,1.33214285714286,8.21428571428571,62.6,1.72857142857143,8.67857142857143,0.785714285714286,9.1,1,0.571428571428571,12.5,4.03571428571429,32.3,0.09,0.27,0.08,0.0107142857142857,0.075,345.785714285714,449.785714285714,76.9,7427.39285714286,2832.57142857143,5.35714285714286,16.9285714285714,31.6,6669,7817,85.3,102.25,153.678571428571,66.5,-0.0535714285714286,8.53571428571429,29.2857142857143,6.35714285714286,2.25,45.7857142857143,449.785714285714,398.571428571429,51.2142857142857,14.9285714285714,0.714285714285714,77,18.3214285714286,21.8571428571429,4.60714285714286,2.35714285714286,1.57142857142857,0.392857142857143,251.714285714286,81.1785714285714,116.892857142857,102.642857142857,283.25,18.9285714285714,21.2142857142857,10.3928571428571,1.25,10.1785714285714,7.96428571428571,12.8571428571429,18.25,12.5357142857143,2.14285714285714,0.892857142857143,1.07142857142857,1.53571428571429,1.89285714285714,1.28571428571429,0.107142857142857,0.0714285714285714,0.178571428571429,0.178571428571429,0.0714285714285714,16.8928571428571,10.5,8.42857142857143,6.67857142857143,1.78571428571429,7.32142857142857,21.0357142857143,34.8,13.7142857142857,158.035714285714,44.5357142857143,28.2,51.6428571428571,71.4642857142857,34.9285714285714,13.6785714285714,3.32142857142857,0.0714285714285714,10.3571428571429,11.0357142857143,25.7857142857143,0.0714285714285714,566.535714285714,61.3214285714286,193.928571428571,273.142857142857,135.642857142857,17.9285714285714,517.035714285714,8.03571428571429,16.6785714285714,48.2,8.78571428571429,0.5,352.714285714286,2046.10714285714,1128.85714285714,419.285714285714,345.785714285714,82.5,13.25,9.35714285714286,90,100,2.64285714285714,0.571428571428571,4.32142857142857,0.0510714285714286,1.25,1.21428571428571,0.0357142857142857,1.16785714285714,1.25357142857143,-0.0821428571428571,0.0714285714285714,15.0357142857143,13.7857142857143,1.5,21.8571428571429,10.5,0.142857142857143,0.178571428571429,92.6428571428571,19.5357142857143,18.7857142857143,51
