"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Ashley","Cole","Ashley Cole","LAG",2018,2853,"FB/WB",14,5,20.8579822829923,0.357142857142857,1,1.057,0.479730598828347,-0.0570900283899445,30,16.0836143201515,9,4.68183886527829,4.31816113472171,5.73892889366823,0.871575208795727,0.651694820422999,0.0755064305992817,0.156061295509276,-0.00407785917071032,0.143938704490724,722,"LAG",2853,"FB/WB",0.471083070452156,0.168243953732913,0.0336487907465825,0.0355698011655922,0.0161423545347078,-0.0019210104190097,1.00946372239748,0.302839116719243,0.157538216286967,0.145300900432276,0.193108017452559,0.0293274518206764,0.0219287426430452,722,306,305,"Cole"
"Benny","Feilhaber","Benny Feilhaber","LAFC",2018,2985,"CM",23,7,26.1183858171287,0.304347826086957,2,1.399,-0.0336047186333612,0.601216077826834,34,20.2794810236054,2,4.19517580354495,-2.19517580354495,5.59395972571812,1.12113234070233,0.607826398555538,0.0608166922683985,0.123387523633675,0.0261398294707319,-0.0645639942219103,625,"LAFC",2985,"CM",0.739698492462312,0.225125628140704,0.064321608040201,0.0449860155874787,-0.00108075477011815,0.0193355924527223,1.09346733668342,0.064321608040201,0.134920226847677,-0.0705986188074758,0.179906242435155,0.0360565174899242,0.0195481856821881,625,337,371,"Feilhaber"
"Milton","Valenzuela","Milton Valenzuela","CLB",2018,2704,"FB/WB",9,3,17.1873982711944,0.111111111111111,1,1.412,-0.551591516153406,-0.412223794223202,33,19.2940564361692,2,4.15832318600223,-2.15832318600223,5.57054698022543,0.638271484205836,0.94457390409148,0.156913754913689,0.126009793515219,-0.0458026438025781,-0.0654037329091585,313,"CLB",2704,"FB/WB",0.319526627218935,0.106508875739645,0.0355029585798817,0.0501381228718297,-0.0195831307510085,-0.014635164291948,1.17159763313609,0.0710059171597633,0.147632775834399,-0.0766268586746354,0.197770898706228,0.0226605260664794,0.0335351681925969,313,339,281,"Valenzuela"
"Lucas","Janson","Lucas Janson","TOR",2018,861,"Wing",24,15,17.1582921620484,0.166666666666667,4,3.996,0.311741132687061,0.00445678614460485,10,18.2007192041512,2,1.37220350815996,0.627796491840035,5.36774672201536,2.59933694055519,1.93988544055798,0.166480967243975,0.137220350815996,0.000185699422691869,0.0627796491840035,449,"TOR",861,"Wing",2.67595818815331,1.67247386759582,0.445993031358885,0.445496107468197,0.0347585931915887,0.000496923890687648,1.11498257839721,0.222996515679443,0.15299830056139,0.0699982151180527,0.598494408029587,0.289821540410334,0.216293847030855,449,433,428,"Janson"
"Yoshimar","Yotun","Yoshimar Yotun","ORL",2018,2112,"CDM",32,7,28.2338313316398,0.125,1,1.668,-0.691040840632472,-0.668127268944819,37,21.8318021787788,1,3.6211505487216,-2.6211505487216,5.28927781766642,0.310481873280853,0.956086369595225,0.0521289771545256,0.0978689337492325,-0.0208789771545256,-0.0708419067222054,600,"ORL",2112,"CDM",1.45454545454545,0.318181818181818,0.0454545454545455,0.075823966770219,-0.031410947301476,-0.0303694213156736,1.68181818181818,0.0454545454545455,0.164597752214618,-0.119143206760073,0.240421718984837,0.014112812421857,0.0434584713452375,600,357,302,"Yotun"
"Ibson","Ibson","Ibson","MIN",2018,2279,"CDM",20,7,16.9940206331575,0.1,3,3.352,0.0430589877550922,-0.351686893256242,21,24.5005301002206,1,1.89855608516245,-0.898556085162447,5.25024297841869,2.68286121662451,2.5986375967852,0.167584344662812,0.0904074326267832,-0.0175843446628121,-0.0427883850077356,317,"MIN",2279,"CDM",0.842474769635805,0.294866169372532,0.126371215445371,0.14118558216437,0.00181380553948611,-0.0148143667189992,0.884598508117595,0.0421237384817903,0.0799742800243944,-0.0378505415426042,0.221159862188764,0.113012144272029,0.109464330535928,317,416,399,"Ibson"
"Haris","Medunjanin","Haris Medunjanin","PHI",2018,2669,"CDM",24,6,29.5055975875748,0.291666666666667,2,1.082,0.925938987660183,0.917817299918161,36,20.1170936043716,3,4.14078382461626,-1.14078382461626,5.2229665246981,0.788124250560172,0.627592427172132,0.0450909458367433,0.115021772906007,0.03824238749659,-0.0316884395726738,545,"PHI",2669,"CDM",0.863244660921693,0.215811165230423,0.0719370550768078,0.0389245182494779,0.0333046619765371,0.0330125368273299,1.29486699138254,0.107905582615212,0.148937897026287,-0.0410323144110756,0.187862415275765,0.0283476688099575,0.0225735754996346,545,311,373,"Medunjanin"
"Emmanuel","Boateng","Emmanuel Boateng","LAG",2018,1301,"Wing",17,4,16.7232966850254,0.117647058823529,2,2.392,-0.66293095082683,-0.3919497989113,25,21.4876609540876,5,2.82843519811324,2.17156480188676,5.22038499702454,0.634933002594185,0.989071702426842,0.140702929347724,0.113137407924529,-0.0230558705241941,0.0868625920754706,130,"LAG",1301,"Wing",1.25441967717141,0.295157571099154,0.147578785549577,0.176500523209443,-0.0489172723131251,-0.0289217376598653,1.84473481936972,0.368946963873943,0.208708515771615,0.160238448102329,0.385209038981057,0.0468513207140982,0.0729830003328031,130,380,355,"Boateng"
"Victor","Rodriguez","Victor Rodriguez","SEA",2018,1320,"Wing",37,11,21.4596823921138,0.108108108108108,5,3.325,-0.183184021833417,1.67543708040987,17,24.7167166189111,3,1.8915797192386,1.1084202807614,5.21614263882873,1.6082488508835,1.36852098517081,0.0898530518808143,0.11126939524933,0.0452820832543208,0.0652011929859646,1087,"SEA",1320,"Wing",2.69090909090909,0.8,0.363636363636364,0.24178639415201,-0.0133224743151576,0.121849969484354,1.23636363636364,0.218181818181818,0.137569434126444,0.0806123840553744,0.379355828278453,0.116963552791527,0.0995287989215136,1087,414,439,"Rodriguez"
"Giovani","dos Santos","Giovani dos Santos","LAG",2018,872,"CAM",21,6,19.8145075862784,0.285714285714286,2,2.832,-0.65678287464429,-0.831670249917726,12,16.3590912678647,1,2.34711841207477,-1.34711841207477,5.1787886619925,1.46968828070331,1.70142719359743,0.134841440472273,0.195593201006231,-0.0396033452341774,-0.112259867672898,6000,"LAG",872,"CAM",2.31192660550459,0.660550458715596,0.220183486238532,0.31174351375241,-0.0723063715204723,-0.0915600275138781,1.32110091743119,0.110091743119266,0.258398357292635,-0.148306614173369,0.570141871045045,0.161800544664584,0.187313085533662,6000,398,357,"Santos"
"Fanendo","Adi","Fanendo Adi","POR",2018,883,"F",21,9,14.0707892762965,0.142857142857143,3,4.371,-0.366982647663427,-1.37139471487725,10,22.1511087461414,2,0.723949297787744,1.27605070221226,5.09534401266499,2.06743058403657,2.90170489118502,0.208161653089393,0.0723949297787744,-0.06530451023225,0.127605070221226,1933,"POR",883,"F",2.28312570781427,0.978482446206115,0.326160815402039,0.475259221549508,-0.0398984532001008,-0.14909840614747,1.08720271800679,0.217440543601359,0.0787079644253946,0.138732579175964,0.553967185974903,0.224771615025493,0.315474144454997,1933,442,400,"Adi"
"Jay","Chapman","Jay Chapman","TOR",2018,1056,"CM",20,8,19.1632373896839,0.3,3,2.171,0.320818005634458,0.829325404952043,17,17.6258465507638,1,2.89975130310236,-1.89975130310236,5.07042589815032,1.03006862137451,1.24794591748538,0.108533729752398,0.170573606064845,0.0414662702476022,-0.11175007665308,118,"TOR",1056,"CM",1.81818181818182,0.727272727272727,0.272727272727273,0.197334054095269,0.0291652732394962,0.0753932186320039,1.54545454545455,0.0909090909090909,0.263613754827487,-0.172704663918396,0.460947808922756,0.0936426019431375,0.113449628862307,118,374,415,"Chapman"
"Raheem","Edwards","Raheem Edwards","MTL, CHI",2018,1824,"Wing",30,12,20.3966282109375,0.133333333333333,3,3.289,-0.0172531418129043,-0.289466245255191,17,19.4572743959,1,1.74686074164668,-0.746860741646678,5.03632698690187,2.4906307399632,2.08775384579012,0.10964887484184,0.10275651421451,-0.00964887484183969,-0.0439329848027458,56,"MTL, CHI",1824,"Wing",1.57894736842105,0.631578947368421,0.157894736842105,0.173129802381852,-0.000908060095416014,-0.0152350655397469,0.894736842105263,0.0526315789473684,0.0919400390340357,-0.0393084600866673,0.265069841415888,0.131085828419116,0.109881781357375,56,413,397,"Edwards"
"Anton","Tinnerholm","Anton Tinnerholm","NYC",2018,2870,"FB/WB",27,10,24.2036787495847,0.37037037037037,3,1.652,0.208711829204817,1.34821894995066,33,20.9840099924064,4,3.35826851022531,0.641731489774694,5.01004956027465,1.25312231449326,0.974419056712689,0.0611770759277535,0.10176571243107,0.0499340351833576,0.0194464087810513,435,"NYC",2870,"FB/WB",0.903135888501742,0.334494773519164,0.100348432055749,0.0552512128239502,0.00698130160406355,0.045097219231799,1.10383275261324,0.133797909407666,0.112332326474435,0.0214655829332302,0.167583539298386,0.0419162864778234,0.0325938081687868,435,356,396,"Tinnerholm"
"Andy","Polo","Andy Polo","POR",2018,1739,"CM",31,14,23.1986215504927,0.193548387096774,1,2.932,-0.608677165306438,-1.93161322621392,17,17.174484061731,2,2.04116145202788,-0.0411614520278836,4.97277467824181,0.711070709219989,1.9633741113576,0.0945681685875459,0.120068320707523,-0.0623101040714169,-0.00242126188399316,150,"POR",1739,"CM",1.71132834962622,0.772857964347326,0.0552041403105233,0.161837187876099,-0.0336014996373882,-0.106633047565576,0.938470385278896,0.110408280621047,0.112680563194179,-0.00227228257313216,0.274517751070278,0.0392540472024836,0.108386379925434,150,404,347,"Polo"
"Quincy","Amarikwa","Quincy Amarikwa","SJE, MTL",2018,1015,"F",24,10,17.537263535008,0.166666666666667,1,3.571,-0.263047819246141,-2.57098368781351,10,19.1427132552219,2,1.39828438059817,0.601715619401835,4.96926806841167,0.40699024817114,1.52940459380031,0.14879098699223,0.139828438059817,-0.107124320325563,0.0601715619401835,289,"SJE, MTL",1015,"F",2.26995073891626,0.945812807881773,0.0945812807881773,0.337748210867091,-0.024879399652837,-0.243166930078913,0.945812807881773,0.189162561576355,0.132251527623078,0.056911033953277,0.469999738490168,0.0384936589403246,0.144653045324956,289,421,321,"Amarikwa"
"Angelo","Rodriguez","Angelo Rodriguez","MIN",2018,925,"F",26,8,16.80486975986,0.307692307692308,4,3.456,-0.39616723435137,0.543849923819087,13,18.0671301902005,1,1.51056998717424,-0.510569987174239,4.96672006335515,2.10839706540718,2.27654461048212,0.132928849083881,0.116197691321095,0.0209173047622726,-0.0392746143980184,657,"MIN",925,"F",2.69837837837838,0.83027027027027,0.415135135135135,0.358692332230668,-0.0411157345921422,0.0564428029044675,1.34918918918919,0.103783783783784,0.156772668939164,-0.0529888851553805,0.515465001169832,0.218817425166583,0.236268413628414,657,417,424,"Rodriguez"
"Clint","Dempsey","Clint Dempsey","SEA",2018,974,"CAM",33,11,27.1250672907421,0.212121212121212,1,3.344,-0.381214278096141,-2.34359971730528,12,17.3923667021929,1,1.58259789612984,-0.582597896129838,4.92619761343512,0.587493209159463,2.55062080105719,0.101321203554706,0.13188315801082,-0.0710181732516752,-0.0485498246774865,1650,"SEA",974,"CAM",3.25256673511294,1.08418891170431,0.0985626283367557,0.329553976243642,-0.0375734812086545,-0.230991347906886,1.18275154004107,0.0985626283367557,0.155985008242777,-0.057422379906021,0.485538984486419,0.057904874824752,0.251395890042598,1650,415,272,"Dempsey"
"Juan","Agudelo","Juan Agudelo","NER",2018,1628,"Wing",34,11,21.7128161631155,0.205882352941176,2,3.232,0.631656182738314,-1.23195990383153,20,23.7319542804631,3,1.66732700156207,1.33267299843793,4.8992869053936,1.05124178876055,2.124024820416,0.095057644230339,0.0833663500781037,-0.0362341148185743,0.0666336499218963,602,"NER",1628,"Wing",2.00491400491401,0.648648648648649,0.117936117936118,0.19058240219154,0.0372475390312519,-0.0726462842554216,1.17936117936118,0.176904176904177,0.0983190369471493,0.0785851399570276,0.288901439138689,0.0619896877893201,0.125249620859912,602,411,363,"Agudelo"
"Jozy","Altidore","Jozy Altidore","TOR",2018,908,"F",22,7,17.5786678754605,0.181818181818182,5,4.468,-0.152549594336341,0.532250816959692,5,22.8544322391457,0,0.368319885227269,-0.368319885227269,4.83606906826758,1.74686698705035,2.62380124561904,0.203079508320014,0.0736639770454537,0.0241932189527133,-0.0736639770454537,5000,"TOR",908,"F",2.32599118942731,0.740088105726872,0.52863436123348,0.472361147105583,-0.0161285914716836,0.056273214127897,0.52863436123348,0,0.0389413094513412,-0.0389413094513412,0.511302456556924,0.184690782771843,0.277406299096286,5000,444,445,"Altidore"
"Nick","Lima","Nick Lima","SJE",2018,3244,"FB/WB",15,6,28.776259083973,0.2,2,0.562,0.604600467530884,1.43768441702987,25,16.3246790048112,2,4.26378966778364,-2.26378966778364,4.82610525075376,1.51339202746342,0.405350003420958,0.0374877055313417,0.170551586711345,0.0958456278019916,-0.0905515867113454,100,"SJE",3244,"FB/WB",0.443896424167694,0.177558569667078,0.0591861898890259,0.0166406584356141,0.0178919990391384,0.0425455314534118,0.739827373612824,0.0591861898890259,0.126178732462154,-0.0669925425731285,0.142819390897769,0.0447859539569939,0.0119955611369951,100,251,365,"Lima"
"Jordan","Hamilton","Jordan Hamilton","TOR",2018,916,"F",21,7,17.0328787153903,0.0476190476190476,1,3.743,-1.9806127537153,-2.7433706090111,4,14.7711722591725,1,1.05774798087272,-0.0577479808727185,4.80111858988382,1.05753027581904,1.64655989713132,0.178255743286243,0.26443699521818,-0.130636695667195,-0.0144369952181796,100,"TOR",916,"F",2.20087336244541,0.733624454148472,0.104803493449782,0.3923183171016,-0.207575135760555,-0.287514823651818,0.419213973799127,0.104803493449782,0.110855683584914,-0.00605219013513207,0.503174000686514,0.110832867334747,0.172565229393675,100,425,318,"Hamilton"
"Florian","Valot","Florian Valot","NYRB",2018,1214,"Wing",19,8,19.7381892157849,0.315789473684211,3,2.803,-0.0233315895193611,0.196697550661329,12,19.1029551652812,4,1.91958598185763,2.08041401814237,4.72288843119631,1.61468255594882,1.05867964384322,0.14754223417572,0.159965498488136,0.0103525026663857,0.173367834845197,71,"NYRB",1214,"Wing",1.50247116968699,0.632619439868204,0.237232289950577,0.221677953160224,-0.00184500213662164,0.0155543367903522,0.948929159802306,0.316309719934102,0.151795926077704,0.164513793856398,0.373473879237929,0.127684946763663,0.0837176654109956,71,397,412,"Valot"
"David","Accam","David Accam","PHI",2018,1286,"Wing",32,12,19.5363252342813,0.28125,1,3.084,-0.103326879115141,-2.08363820176119,13,20.4997192420362,0,1.60110148624148,-1.60110148624148,4.68473968800267,0.992429422030646,1.70986406360245,0.0963636938050371,0.123161652787806,-0.0651136938050371,-0.123161652787806,1250,"PHI",1286,"Wing",2.38880248833593,0.895800933125972,0.0746500777604977,0.230193831546714,-0.00771335956069483,-0.155543753786216,0.97045101088647,0,0.119522350450375,-0.119522350450375,0.349716181997089,0.0740849335263934,0.127641485307803,1250,406,344,"Accam"
"Diego","Rubio","Diego Rubio","SKC",2018,862,"F",25,14,17.2985399455169,0.08,8,3.028,2.44875601041104,4.97249277433142,17,22.2363035401843,4,1.6246971641421,2.3753028358579,4.65220438981067,5.67787889020722,2.73174232984724,0.121100289026743,0.0955704214201233,0.198899710973257,0.139723696226936,267,"SKC",862,"F",2.78422273781903,1.55916473317865,0.890951276102088,0.337170178264714,0.272715286542296,0.553781097837374,1.89327146171694,0.445475638051044,0.180940751458981,0.264534886592064,0.518110929723695,0.632339180347903,0.304231164344936,267,405,469,"Rubio"
"Tosaint","Ricketts","Tosaint Ricketts","TOR",2018,677,"F",18,11,12.4411120921305,0.222222222222222,3,4.281,1.11318762594113,-1.28123182159203,1,7.19433805155138,0,0.364196227054907,-0.364196227054907,4.64542804864694,2.38129293646672,3.47956468768534,0.237846212310668,0.364196227054907,-0.0711795456440016,-0.364196227054907,203,"TOR",677,"F",2.55243722304284,1.55982274741507,0.425406203840473,0.607087525661499,0.157852307371268,-0.181681321821026,0.141802067946824,0,0.0516437781348169,-0.0516437781348169,0.658731303796316,0.337672262778147,0.493409468268526,203,438,402,"Ricketts"
"Felipe","Gutierrez","Felipe Gutierrez","SKC",2018,1612,"CM",34,15,21.5207084729714,0.264705882352941,7,3.212,1.72976386275836,3.78847296715821,19,24.2987911139472,1,1.38988281400445,-0.38988281400445,4.60140984684624,4.42651396901327,1.90745061890088,0.0944566774365232,0.0731517270528658,0.111425675504653,-0.0205201481054974,1650,"SKC",1612,"CM",2.02481389578164,0.893300248138958,0.416873449131514,0.191257193022836,0.10301323252159,0.225616256108678,1.13151364764268,0.0595533498759305,0.0827721775089499,-0.0232188276330194,0.274029370531786,0.263613735127341,0.113595074078464,1650,409,463,"Gutierrez"
"Luis","Silva","Luis Silva","RSL",2018,892,"F",23,13,19.4258376284461,0.260869565217391,4,3.214,-0.103776449773483,0.78633221502219,12,24.5590404916242,0,1.3066627879767,-1.3066627879767,4.52033057295451,1.70066847066575,1.10656575382353,0.139724686303383,0.108888565664725,0.0341883571748778,-0.108888565664725,234,"RSL",892,"F",2.47533632286996,1.39910313901345,0.430493273542601,0.345865591208374,-0.011168765894904,0.0846276823342268,1.2914798206278,0,0.140627385253098,-0.140627385253098,0.486492976461472,0.183031584286897,0.119092278438407,234,410,429,"Silva"
"Matteo","Mancosu","Matteo Mancosu","MTL",2018,1165,"F",24,5,14.3020735145156,0.291666666666667,3,3.65,-1.60848761881047,-0.650152989932484,4,18.2416501847642,0,0.769277425035623,-0.769277425035623,4.41943041496811,1.67048097402255,2.30122822636086,0.152089707913853,0.192319356258906,-0.0270897079138535,-0.192319356258906,720,"MTL",1165,"F",1.97768240343348,0.412017167381974,0.247210300429185,0.300785139084565,-0.132544902494253,-0.0535748386553806,0.329613733905579,0,0.0633911011188153,-0.0633911011188153,0.36417624020338,0.13765336781645,0.189629107064929,720,423,404,"Mancosu"
"Justin","Morrow","Justin Morrow","TOR",2018,1894,"FB/WB",7,3,14.5605073974943,0.428571428571429,1,1.914,-0.978480900086597,-0.914408587026257,19,16.795855277293,3,2.44654357160196,0.553456428398036,4.36095215862822,0.404200191334355,1.31030280814305,0.273486941003751,0.128765451136946,-0.130629798146608,0.0291292857051598,300,"TOR",1894,"FB/WB",0.35480464625132,0.152059134107709,0.0506863780359029,0.0970344373571915,-0.0495956528026998,-0.0463480593212886,0.963041182682154,0.152059134107709,0.124006432351525,0.0280527017561834,0.221040869708717,0.0204874437001574,0.0664145034750438,300,369,334,"Morrow"
"Sam","Nicholson","Sam Nicholson","MIN, COL",2018,2187,"CM",39,16,23.0114208779931,0.179487179487179,3,2.902,0.904080662571932,0.097640979001422,17,20.7142938253127,0,1.37878329186621,-1.37878329186621,4.28114231286478,3.48009039422854,2.34177887556596,0.0744194620768866,0.0811048995215415,0.00250361484619031,-0.0811048995215415,311,"MIN, COL",2187,"CM",1.7119341563786,0.702331961591221,0.131687242798354,0.127401219028744,0.0396852965738022,0.00428602376960975,0.746227709190672,0,0.0605227233740996,-0.0605227233740996,0.187923942402844,0.152761169568331,0.10279413445557,311,402,408,"Nicholson"
"Chris","Pontius","Chris Pontius","LAG",2018,1584,"Wing",20,7,16.5818507942137,0,5,2.292,0.0158000483773417,2.7082143019402,17,18.4955159660604,6,1.91513298846729,4.08486701153271,4.20691868652709,3.05481644072346,1.21903581891569,0.11458928490299,0.112654881674546,0.13541071509701,0.240286294796042,175,"LAG",1584,"Wing",1.21212121212121,0.424242424242424,0.303030303030303,0.138896102912715,0.000957578689535862,0.164134200117588,1.03030303030303,0.363636363636364,0.116068665967714,0.247567697668649,0.25496476888043,0.185140390346876,0.073880958722163,175,377,444,"Pontius"
"Ulises","Segura","Ulises Segura","DCU",2018,1389,"Wing",19,8,21.5538320750801,0.210526315789474,2,1.835,0.454325873805549,0.165434826854625,14,19.5096647672282,1,2.25109257895689,-1.25109257895689,4.08565775210226,1.56822120019207,0.958167238095555,0.0965560617444934,0.160792327068349,0.00870709615024344,-0.0893637556397777,137,"DCU",1389,"Wing",1.31317494600432,0.552915766738661,0.138228941684665,0.126795001167715,0.0314004923580509,0.0114339405169504,0.967602591792657,0.0691144708423326,0.155583072411707,-0.0864686015693746,0.282378073579422,0.108386778415002,0.0662232216394336,137,365,379,"Segura"
"Alan","Gordon","Alan Gordon","CHI",2018,926,"F",18,10,12.174979529788,0,4,3.938,0.141384287679275,0.0615543148251336,3,27.3936704922999,0,0.145683769459418,-0.145683769459418,4.08412945463428,3.9624499604739,3.3512212714158,0.21880253806527,0.0485612564864727,0.00341968415695187,-0.0485612564864727,155,"CHI",926,"F",1.86609071274298,1.03671706263499,0.414686825053996,0.408305384208194,0.0146575503425598,0.00638144084580219,0.311015118790497,0,0.0151032849547561,-0.0151032849547561,0.42340866916295,0.410793948386063,0.347426827274208,155,431,430,"Gordon"
"Sebastian","Lletget","Sebastian Lletget","LAG",2018,1994,"CAM",24,9,21.6921321084291,0.291666666666667,3,2.034,0.196812974623148,0.966172386441507,15,18.8040716627972,1,1.98427806024582,-0.984278060245822,4.01810567380431,2.59977665296697,1.31350096896313,0.0847428172316039,0.132285204016388,0.0402571827683961,-0.0656185373497215,253,"LAG",1994,"CAM",1.15546639919759,0.433299899699097,0.144433299899699,0.097917477884461,0.009475449129299,0.0465158220152381,0.722166499498496,0.0481444332998997,0.0955319427199593,-0.0473875094200596,0.19344942060442,0.125164773663405,0.0632377597895991,253,370,417,"Lletget"
"Marco","Delgado","Marco Delgado","TOR",2018,2100,"CM",12,5,17.3579567000019,0.0833333333333333,2,1.83,-0.665552817566667,0.169968929391336,20,21.4433052640741,2,2.18194735947168,-0.181947359471683,4.01197843008035,0.353708018650666,1.07476143386505,0.152502589217389,0.109097367973584,0.014164077449278,-0.00909736797358415,230,"TOR",2100,"CM",0.548571428571429,0.228571428571429,0.0914285714285714,0.0836585632278246,-0.0304252716601905,0.00777000820074679,0.914285714285714,0.0914285714285714,0.0997461650044198,-0.00831759357584837,0.183404728232244,0.0161695094240304,0.0491319512624024,230,364,369,"Delgado"
"Jack","McBean","Jack McBean","COL",2018,1132,"F",15,8,19.2127296110639,0.2,1,2.851,-0.329442808883747,-1.85059910536564,18,22.8679125264679,1,1.14790231324673,-0.147902313246726,3.99850141861237,0.1785165797542,1.43477476435517,0.19003994035771,0.0637723507359292,-0.123373273691043,-0.00821679518037368,69,"COL",1132,"F",1.27208480565371,0.678445229681979,0.0848056537102474,0.24174692059638,-0.0279386127675262,-0.156941266886132,1.52650176678445,0.0848056537102474,0.0973486060703938,-0.0125429523601464,0.339095526666774,0.0151392152441724,0.121677011818106,69,399,297,"McBean"
"Andrew","Wenger","Andrew Wenger","HOU",2018,1846,"FB/WB",12,6,14.4177802554969,0.25,2,2.569,1.03784301917401,-0.569150510420864,8,15.6945941148246,1,1.36341585268033,-0.363415852680329,3.93256636310119,0.632571660300204,1.53626668483437,0.214095875868405,0.170426981585041,-0.0474292092017387,-0.0454269815850412,230,"HOU",1846,"FB/WB",0.624052004333694,0.312026002166847,0.104008667388949,0.133606960455256,0.053972334691606,-0.0295982930663071,0.416034669555796,0.0520043336944745,0.0709035329671244,-0.0188991992726498,0.204510493422381,0.0328964677079196,0.0798925253218307,230,388,375,"Wenger"
"Scott","Caldwell","Scott Caldwell","NER",2018,1590,"CDM",12,7,17.263583398063,0.5,2,2.856,0.0932524031605877,-0.85620155336663,19,27.5614379710283,0,1.04608801905309,-1.04608801905309,3.90228957241972,1.80800980952401,2.30474644775731,0.238016796113886,0.055057264160689,-0.0713501294472191,-0.055057264160689,139,"NER",1590,"CDM",0.724528301886792,0.422641509433962,0.120754716981132,0.172449905108929,0.0056303337757336,-0.0516951881277965,1.14716981132075,0,0.0631600313390546,-0.0631600313390546,0.235609936447983,0.109162856424091,0.139154502506102,139,401,380,"Caldwell"
"Kelyn","Rowe","Kelyn Rowe","NER",2018,1714,"Wing",22,3,29.5721858836727,0.181818181818182,0,1.234,-0.100293359103829,-1.23448511122909,21,19.9060654950324,1,2.64459254755553,-1.64459254755553,3.87907765878462,0,0.710444778116347,0.0561129596013221,0.125932978455025,-0.0561129596013221,-0.0783139308359776,258,"NER",1714,"Wing",1.23220536756126,0.168028004667445,0,0.0691426900104972,-0.00561736433720398,-0.0691426900104972,1.17619603267211,0.0560093348891482,0.148121869641383,-0.0921125347522351,0.21726455965188,0,0.039791539497765,258,325,59,"Rowe"
"Ronald","Matarrita","Ronald Matarrita","NYC",2018,1470,"FB/WB",20,12,23.5820359164611,0.3,2,1.45,0.696119399738673,0.550331368201844,18,18.3338838561704,1,2.37070230676153,-1.37070230676153,3.82037093855968,0.788711271804347,0.859552377703568,0.0724834315899078,0.131705683708974,0.0275165684100922,-0.0761501281534182,395,"NYC",1470,"FB/WB",1.30612244897959,0.783673469387755,0.130612244897959,0.0946722371786551,0.0454608587584439,0.0359400077193041,1.17551020408163,0.0653061224489796,0.154821375135447,-0.0895152526864671,0.249493612314102,0.0515076748933451,0.0561340328296208,395,343,370,"Matarrita"
"Brooks","Lennon","Brooks Lennon","RSL",2018,3054,"FB/WB",3,3,24.1060252658417,0.333333333333333,0,0.185,0.469087694089976,-0.184864638033511,41,17.9433902100387,4,3.61023291832083,0.389767081679166,3.79509755635434,0,0.121649787482805,0.0616215460111703,0.0880544614224594,-0.0616215460111703,0.00950651418729674,238,"RSL",3054,"FB/WB",0.0943025540275049,0.0943025540275049,0,0.00581106917197677,0.0147453892051859,-0.00581106917197677,1.28880157170923,0.12573673870334,0.113484728277276,0.0122520104260642,0.119295797449252,0,0.00382396188551058,238,161,191,"Lennon"
"Ilie","Sanchez","Ilie Sanchez","SKC",2018,3301,"CM",26,3,28.3181039366963,0.461538461538462,0,1.093,-0.551319776820869,-1.09298268124991,45,27.13305826584,3,2.67136749206126,0.328632507938743,3.76435017331116,0,0.748505366864717,0.0420377954326887,0.0593637220458057,-0.0420377954326887,0.00730294462086095,330,"SKC",3301,"CM",0.756134504695547,0.0872462890033323,0,0.0317862276279888,-0.0160335348605887,-0.0317862276279888,1.30869433504998,0.0872462890033323,0.0776889667488278,0.00955732225450449,0.109475194376817,0,0.0217681051860081,330,312,265,"Sanchez"
"Lee","Nguyen","Lee Nguyen","LAFC",2018,1967,"CM",13,5,23.9943358317177,0.0769230769230769,2,1.03,0.686693410567305,0.969602530696857,26,22.102546484303,3,2.68186752926057,0.318132470739428,3.71226499856371,1.02750730066354,0.427852290767938,0.0792613437925494,0.103148751125407,0.0745848100536044,0.0122358642592088,500,"LAFC",1967,"CM",0.634468734112862,0.244026436197255,0.0976105744789019,0.0502888444601432,0.0335142691481755,0.0473217300187587,1.26893746822572,0.146415861718353,0.130889315103719,0.015526546614634,0.181178159563862,0.0501477889495168,0.0208814539469863,500,305,372,"Nguyen"
"Edgar","Castillo","Edgar Castillo","COL",2018,2629,"FB/WB",18,6,25.2683177763449,0.388888888888889,3,0.914,0.550553688642815,2.08614415827593,34,22.3199981551836,5,2.7911876530944,2.2088123469056,3.70504349481847,2.53967153823831,0.558599536647974,0.0507697689846704,0.0820937545027766,0.115896897681996,0.0649650690266352,130,"COL",2629,"FB/WB",0.657284138455687,0.219094712818562,0.109547356409281,0.0333701638666834,0.0201039003840663,0.0761771925425977,1.24153670597185,0.182578927348802,0.101922409546239,0.0806565178025627,0.135292573412923,0.0927381010539663,0.020397700843745,130,289,395,"Castillo"
