"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Luciano","Acosta","Luciano Acosta","DCU",2019,2316,"CAM",45,16,23.7423076061525,0.2,4,3.238,0.218926878062577,0.761759083487694,25,20.1939543339163,0,2.48811042883261,-2.48811042883261,5.72635134534492,2.84955615745484,2.3803120710339,0.071960909255829,0.0995244171533044,0.0169279796330599,-0.0995244171533044,702,"DCU",2316,"CAM",1.86528497409326,0.663212435233161,0.16580310880829,0.134227602756987,0.00907468924611718,0.0315755060513034,1.03626943005181,0,0.103134111039694,-0.103134111039694,0.23736171379668,0.118116317407455,0.0986657853278302,702,435,429,"Acosta"
"Marco","Delgado","Marco Delgado","TOR",2019,2717,"CM",35,8,21.869819252104,0.257142857142857,2,2.305,-0.423782938484519,-0.305081919181685,40,21.4202345091002,5,3.39224452884076,1.60775547115924,5.69732644802244,1.34216676879029,1.52842281527312,0.065859483405191,0.0848061132210189,-0.00871662626233385,0.0401938867789811,253,"TOR",2717,"CM",1.23665807876334,0.282664703717335,0.0706661759293338,0.0814456622162097,-0.0149735598433985,-0.0107794862868759,1.41332351858668,0.176665439823335,0.11985847433519,0.0568069654881441,0.2013041365514,0.04742289650492,0.054003897779249,253,410,389,"Delgado"
"Bradley","Wright-Phillips","Bradley Wright-Phillips","NYRB",2019,1236,"F",25,9,17.823073706389,0.04,2,3.809,-0.982664923527178,-1.8086874681065,12,21.3330466019443,1,1.71834580465239,-0.718345804652394,5.52703327275889,2.03031995623082,3.10743265493984,0.15234749872426,0.143195483721033,-0.0723474987242598,-0.0598621503876995,1380,"NYRB",1236,"F",1.94174757281553,0.699029126213592,0.155339805825243,0.295820385872349,-0.0763234892059945,-0.140480580047106,0.932038834951456,0.0776699029126214,0.133463751817662,-0.0557938489050403,0.429284137690011,0.157694753882006,0.241353992616686,1380,445,371,"Wright-Phillips"
"Ruan","Ruan","Ruan","ORL",2019,2286,"FB/WB",8,4,22.1260042279106,0.125,0,0.694,-0.34107714982646,-0.694373682745252,16,11.2605322328487,4,4.82538346847489,-0.82538346847489,5.51975715122014,0,0.804864405975423,0.0867967103431565,0.301586466779681,-0.0867967103431565,-0.0515864667796807,160,"ORL",2286,"FB/WB",0.335958005249344,0.167979002624672,0,0.029160049669092,-0.0143234498614786,-0.029160049669092,0.671916010498688,0.167979002624672,0.202640775578998,-0.0346617729543261,0.23180082524809,0,0.0338000800409626,160,276,88,"Ruan"
"Cristian","Pavon","Cristian Pavon","LAG",2019,1032,"Wing",29,15,22.6320589172775,0.103448275862069,3,2.147,1.41669635352769,0.852958215460325,24,16.9436381691285,4,3.36152904119727,0.638470958802734,5.50857082573694,2.29212000756999,1.56045887392005,0.0740359236048164,0.140063710049886,0.0294123522572526,0.0266029566167806,NA,"LAG",1032,"Wing",2.69767441860465,1.3953488372093,0.27906976744186,0.199724817166481,0.131785707304901,0.0793449502753791,2.23255813953488,0.372093023255814,0.312700375925327,0.0593926473304868,0.512425193091808,0.213220465820464,0.145158965015818,NA,401,413,"Pavon"
"Sebastian","Lletget","Sebastian Lletget","LAG",2019,2472,"CM",28,11,19.8234234018798,0.214285714285714,3,2.541,0.896663562543103,0.458822684077885,21,17.2033725853922,3,2.91641568194146,0.0835843180585369,5.45759299786358,0.279802744556564,1.56008899513809,0.0907563327115041,0.138876937235308,0.016386524431353,0.00398020562183509,313,"LAG",2472,"CM",1.0873786407767,0.427184466019417,0.116504854368932,0.0986864977057132,0.034821885924004,0.0178183566632188,0.815533980582524,0.116504854368932,0.11325886143462,0.00324599293431211,0.211945359140333,0.0108661260021967,0.0605859803937124,313,423,410,"Lletget"
"Marco","Fabian","Marco Fabian","PHI",2019,1341,"CAM",45,13,25.6150433687112,0.133333333333333,4,3.989,-1.28872609669859,0.0112057473568028,16,24.1487178209066,1,1.43855616114349,-0.438556161143485,5.42735041378668,1.81401219710876,2.64361960143809,0.0886398722809599,0.0899097600714678,0.000249016607928951,-0.0274097600714678,2274,"PHI",1341,"CAM",3.22147651006711,0.930648769574944,0.286353467561521,0.285551266408462,-0.0922577966316663,0.000802201153059707,1.14541387024608,0.0715883668903803,0.102983886256357,-0.0313955193659766,0.388535152664818,0.129862170710247,0.189252409946351,2274,452,434,"Fabian"
"Alexander","Ring","Alexander Ring","NYC",2019,3049,"CM",39,13,22.2992127340887,0.153846153846154,4,3.035,1.60844399783116,0.96467612180425,25,24.9164418750482,4,2.38826796948341,1.61173203051659,5.42359184767916,2.16300734748141,2.03108946955942,0.0778288173896346,0.0955307187793364,0.0247352851744679,0.0644692812206636,945,"NYC",3049,"CM",1.22794358806166,0.409314529353887,0.125942932108888,0.0955693972800236,0.0506430383049496,0.0303735348288645,0.787143325680551,0.125942932108888,0.0751963676846203,0.0507465644242678,0.170765764964644,0.0681038718787193,0.0639503407929499,945,434,439,"Ring"
"Sam","Nicholson","Sam Nicholson","COL",2019,1933,"Wing",39,11,23.49779858681,0.0769230769230769,1,2.772,-0.540307573045007,-1.77171709334996,22,18.4085930562095,3,2.63135718315096,0.368642816849043,5.40307427650092,1.24554313899621,1.76977057358606,0.0710696690602553,0.11960714468868,-0.0454286434192297,0.0167564916749565,313,"COL",1933,"Wing",1.93688566994309,0.546301086394206,0.049663735126746,0.137653823570407,-0.0268336921946822,-0.0879900884436606,1.09260217278841,0.148991205380238,0.13068302616787,0.0183081792123684,0.268336849738276,0.0618583245440435,0.0878934170016872,313,427,281,"Nicholson"
"Chris","Mueller","Chris Mueller","ORL",2019,1495,"Wing",28,8,20.454729255594,0.214285714285714,4,2.009,0.214142494213354,1.99134829826561,19,18.7416908382329,3,3.39372373213347,-0.393723732133467,5.40237543386785,2.7639388012344,1.53804487131355,0.0717375607762282,0.17861703853334,0.0711195820809147,-0.0207223016912351,109,"ORL",1495,"Wing",1.79799331103679,0.51371237458194,0.25685618729097,0.128983654425753,0.0137509561501552,0.127872532865217,1.22006688963211,0.192642140468227,0.217924734638671,-0.0252825941704433,0.346908389064424,0.17748369559766,0.0987640853820069,109,392,454,"Mueller"
"Cristhian","Paredes","Cristhian Paredes","POR",2019,1773,"CDM",30,10,21.553820487099,0.366666666666667,4,3.242,-0.0819608562026239,0.758153412622823,20,21.661368198948,1,2.08654369120699,-1.08654369120699,5.32839027858416,1.56065239284002,2.11589119971185,0.108061552912573,0.104327184560349,0.0252717804207607,-0.0543271845603493,284,"POR",1773,"CDM",1.6243654822335,0.541455160744501,0.2165820642978,0.175531456507732,-0.00443781285699487,0.0410506077900682,1.082910321489,0.0541455160744501,0.11297698497229,-0.0588314688978401,0.288508441480022,0.0845023292231485,0.114566020965785,284,436,446,"Paredes"
"Marc","Rzatkowski","Marc Rzatkowski","NYRB",2019,2502,"CDM",36,13,23.7691057946828,0.388888888888889,2,2.458,-0.776233674129503,-0.458338067591212,28,19.8306655942396,2,2.86187293579476,-0.861872935794761,5.32021100338597,1.56721408865409,1.57922503650964,0.0682871685442003,0.102209747706956,-0.0127316129886448,-0.0307811762783843,342,"NYRB",2502,"CDM",1.38129496402878,0.498800959232614,0.0767386091127098,0.0943247220178883,-0.0297835462495732,-0.0175861129051784,1.07434052757794,0.0767386091127098,0.109808074275099,-0.0330694651623889,0.204132796292987,0.0601329146725789,0.0605937663888593,342,418,370,"Rzatkowski"
"Kevin","Molino","Kevin Molino","MIN",2019,959,"Wing",25,8,19.3826146319617,0.12,3,2.4,0.768456342195177,0.599969389528501,21,20.1036428310753,4,2.84488059200716,1.15511940799284,5.24491120247866,1.12756131151037,1.29447932272058,0.09600122441886,0.135470504381293,0.0239987755811401,0.0550056860948971,546,"MIN",959,"Wing",2.50260688216893,0.800834202294056,0.300312825860271,0.240253324927282,0.0769257652249604,0.0600595009329887,2.1021897810219,0.400417101147028,0.284784709940237,0.115632391206791,0.52503803486752,0.112873707930131,0.129582914474636,546,414,417,"Molino"
"Lucas","Rodriguez","Lucas Rodriguez","DCU",2019,2922,"Wing",32,10,18.4228712563738,0.25,5,3.382,-0.0611282112404679,1.61842707112705,24,23.4709549762008,3,1.69993070718669,1.30006929281331,5.08150363605965,3.97528159114311,2.49730051438158,0.10567415402728,0.0708304461327788,0.0505758459727202,0.0541695538672212,299,"DCU",2922,"Wing",1.05133470225873,0.328542094455852,0.164271047227926,0.111098905260713,-0.00200831905512831,0.053172141967213,0.788501026694045,0.0985626283367557,0.0558498794968934,0.0427127488398623,0.166948784757606,0.130604734000595,0.0820468341480602,299,440,464,"Rodriguez"
"Jordan","Hamilton","Jordan Hamilton","TOR, CLB",2019,744,"F",20,12,13.2550578065912,0.15,4,4.908,-0.754685939179564,-0.907681667524048,2,18.9340258008696,0,0.158708804741227,-0.158708804741227,5.06639047226528,4.03965728789084,4.24963788892992,0.245384083376202,0.0793544023706134,-0.0453840833762024,-0.0793544023706134,138,"TOR, CLB",744,"F",2.58064516129032,1.54838709677419,0.516129032258065,0.633249247422458,-0.0973788308618792,-0.117120215164393,0.258064516129032,0,0.0204785554504809,-0.0204785554504809,0.653727802872939,0.521246101663334,0.548340372765151,138,470,430,"Hamilton"
"Sam","Johnson","Sam Johnson","RSL",2019,1375,"F",27,9,18.6439936765693,0.222222222222222,7,4.719,0.326998103895732,2.28108573604759,8,25.3419396385847,0,0.320891329422543,-0.320891329422543,5.03980559337495,4.2690686889789,2.7606245225979,0.174774602368608,0.0401114161778179,0.0844846568906514,-0.0401114161778179,719,"RSL",1375,"F",1.88509090909091,0.628363636363636,0.488727272727273,0.329466014065041,0.0228304130719929,0.159261258662232,0.558545454545455,0,0.0224040491815012,-0.0224040491815012,0.351870063246542,0.298058613921436,0.192741784850471,719,466,490,"Johnson"
"Hwang","In-Beom","Hwang In-Beom","VAN",2019,3023,"CM",36,11,26.5436695503556,0.361111111111111,1,2.296,-0.786488172139208,-1.29635940990058,38,24.4121300562878,2,2.62744074791668,-0.627440747916675,4.92380015781725,0.680038188134421,2.31619769369722,0.0637877613861271,0.0691431775767546,-0.0360099836083494,-0.0165115986293862,655,"VAN",3023,"CM",1.14323519682435,0.349321865696328,0.0317565332451207,0.0729244139432535,-0.024976137785433,-0.0411678806981328,1.20674826331459,0.0635130664902415,0.0834384094608008,-0.0199253429705593,0.156362823404054,0.0215956553294424,0.0735544090621677,655,408,355,"In-Beom"
"Romell","Quioto","Romell Quioto","HOU",2019,865,"Wing",22,11,19.6609116962795,0.136363636363636,1,1.724,1.07970008954341,-0.724002181594278,16,12.3630633541489,2,3.15641737553905,-1.15641737553905,4.88041955713333,0.611275932159012,1.49396713919185,0.0783637355270126,0.197276085971191,-0.0329091900724672,-0.0722760859711905,557,"HOU",865,"Wing",2.44161849710983,1.22080924855491,0.110982658959538,0.191334346165377,0.119827986816379,-0.0803516872058389,1.7757225433526,0.221965317919075,0.350307593123409,-0.128342275204334,0.541641939288785,0.067841028308977,0.165804445505685,557,371,315,"Quioto"
"Jackson","Yueill","Jackson Yueill","SJE",2019,2894,"CDM",26,8,24.6233266997779,0.423076923076923,3,2.193,-0.331670191776665,0.806504043002598,37,25.4273985670313,4,2.6814586028904,1.3185413971096,4.8749545598878,1.72096630789928,1.27943539659497,0.0843652291152847,0.072471854132173,0.0310193862693307,0.0356362539759351,190,"SJE",2894,"CDM",0.86247408431237,0.265376641326883,0.0995162404975812,0.0727628237290085,-0.0110021901902418,0.0267534167685727,1.22736696613683,0.132688320663442,0.0889495597365164,0.0437387609269252,0.161712383465525,0.0570880323283798,0.0424415335428877,190,403,404,"Yueill"
"Tomas","Martinez","Tomas Martinez","HOU",2019,2447,"CAM",41,10,23.173439286711,0.24390243902439,4,2.936,0.345566437533311,1.06434832101258,33,22.137655925093,2,1.9242669271849,0.0757330728150979,4.85991860617232,2.49946848887272,1.88064021324095,0.0716012604631078,0.0583111190056031,0.0259597151466483,0.00229494160045751,387,"HOU",2447,"CAM",1.60850020433183,0.392317123007765,0.156926849203106,0.115170642085326,0.0135571630581111,0.0417562071177801,1.29464650592562,0.0784634246015529,0.0754922864772172,0.00297113812433568,0.190662928562543,0.0980584286603112,0.0737807357871399,387,430,444,"Martinez"
"Brenden","Aaronson","Brenden Aaronson","PHI",2019,1800,"CAM",29,8,20.9509392606753,0.275862068965517,3,2.993,-0.787217028577607,0.00712083909231812,20,23.3743402235938,1,1.74698295972123,-0.746982959721233,4.73986212062892,2.1825749181278,1.80164358862576,0.103202729686472,0.0873491479860617,0.000245546175597177,-0.0373491479860617,96,"PHI",1800,"CAM",1.54666666666667,0.426666666666667,0.16,0.159620221915076,-0.0419849081908057,0.000379778084923633,1.06666666666667,0.0533333333333333,0.0931724245184658,-0.0398390911851325,0.252792646433542,0.116403995633482,0.0960876580600408,96,432,409,"Aaronson"
"Darlington","Nagbe","Darlington Nagbe","ATL",2019,3011,"CM",15,4,23.4440122337813,0.133333333333333,2,1.148,0.40675685584062,0.851613135543163,28,21.4853782818365,4,3.5751793262664,0.424820673733601,4.72356619072324,1.07657077256166,0.855021974850631,0.0765591242971225,0.127684975938086,0.0567742090362109,0.0151721669190572,666,"ATL",3011,"CM",0.478246429757556,0.127532381268681,0.0637661906343407,0.0366141278604637,0.012968667605679,0.027152062773877,0.89272666888077,0.127532381268681,0.113987783235329,0.0135445980333529,0.150601911095792,0.0343244085572632,0.0272607471224379,666,322,368,"Nagbe"
"Darren","Mattocks","Darren Mattocks","CIN",2019,1359,"F",22,5,16.4543986885555,0,1,2.1,-0.894445199226006,-1.10034510038683,18,19.2331981873847,3,2.61822828728841,0.381771712711592,4.71857338767524,0.594617101136289,1.67725242457951,0.095470231835765,0.145457127071578,-0.0500156863812196,0.0212095395950884,520,"CIN",1359,"F",1.55408388520971,0.353200883002208,0.0706401766004415,0.148368748813198,-0.0631837668327421,-0.0777285722127563,1.27152317880795,0.211920529801325,0.184952108594325,0.0269684212069999,0.333320857407522,0.04200385703391,0.118481407475815,520,399,356,"Mattocks"
"Yordy","Reyna","Yordy Reyna","VAN",2019,2141,"Wing",49,24,24.1628234959253,0.183673469387755,6,3.012,1.5227823742032,2.9877123093923,18,19.8442375953251,0,1.677517656613,-1.677517656613,4.6898053472207,3.43179701649672,2.02185572901058,0.061475258991994,0.0931954253673887,0.0609737205998428,-0.0931954253673887,713,"VAN",2141,"Wing",2.19710415693601,1.07613264829519,0.269033162073797,0.135067547080028,0.0682798262136886,0.133965614993769,0.807099486221392,0,0.0752179799322035,-0.0752179799322035,0.210285527012231,0.153877867157256,0.0906577066721231,713,433,486,"Reyna"
"Jonathan","Lewis","Jonathan Lewis","NYC, COL",2019,1199,"Wing",16,9,19.229984579071,0.125,5,1.884,1.8011507843974,3.11627211448167,20,21.066778768971,4,2.74494599728389,1.25505400271611,4.62867388280223,3.30048384322422,1.11260036301695,0.117732992844896,0.137247299864195,0.194767007155104,0.0627527001358053,121,"NYC, COL",1199,"Wing",1.28106755629691,0.720600500417014,0.400333611342786,0.150823917439333,0.144212239618141,0.249509693903453,1.60133444537114,0.320266889074229,0.219778828806717,0.100488060267511,0.37060274624605,0.264258923227294,0.0890822642615741,121,384,473,"Lewis"
"Alejandro","Bedoya","Alejandro Bedoya","PHI",2019,3060,"CM",20,7,21.7060388218645,0.05,4,1.668,0.550317668592092,2.33171216314306,33,21.7606242337556,3,2.95049276025798,0.0495072397420238,4.61878059711492,3.61526891967738,0.919123439928741,0.0834143918428471,0.089408871522969,0.116585608157153,0.00150021938612193,1266,"PHI",3060,"CM",0.627450980392157,0.219607843137255,0.125490196078431,0.05233844194061,0.0172648680342617,0.0731517541378214,1.03529411764706,0.0941176470588235,0.0925644787531914,0.00155316830563212,0.144902920693801,0.113420201401643,0.028835245174235,1266,364,452,"Bedoya"
"Lucas","Venuto","Lucas Venuto","VAN",2019,1234,"Wing",14,6,19.2720894091036,0.142857142857143,3,2.082,0.77434246553146,0.917683510996338,16,19.8648155431886,1,2.51991827713316,-1.51991827713316,4.60223476613683,2.75563590792962,1.09993327627871,0.14873689207169,0.157494892320823,0.0655488222140242,-0.0949948923208228,600,"VAN",1234,"Wing",1.08914100486224,0.46677471636953,0.233387358184765,0.161995448091047,0.0602405807868883,0.0713919100937184,1.24473257698541,0.0777957860615883,0.196039023180538,-0.11824323711895,0.358034471271585,0.214376861556924,0.0855701738434002,600,398,407,"Venuto"
"Emmanuel","Ledesma","Emmanuel Ledesma","CIN",2019,1904,"Wing",35,7,26.0761149855736,0.2,3,1.946,-1.11453075313901,1.05368726161023,25,20.2986309239165,4,2.58005370774078,1.41994629225922,4.52636644613055,0.912726218009524,1.08563036980799,0.0556089353825649,0.103202148309631,0.0301053503317208,0.0567978516903688,281,"CIN",1904,"Wing",1.76470588235294,0.352941176470588,0.151260504201681,0.0981334153809969,-0.0561948278893617,0.0531270888206838,1.26050420168067,0.201680672268908,0.130086741566762,0.0715939307021455,0.228220156947759,0.0460198093114046,0.0547376657046044,281,389,423,"Ledesma"
"Favio","Alvarez","Favio Alvarez","LAG",2019,1314,"CAM",28,12,20.2991950160008,0.357142857142857,3,2.446,0.789894205079436,0.553748602761901,23,20.4556967998208,4,2.01737981105903,1.98262018894097,4.46363120829712,2.18756879439356,1.59089703415048,0.0873661213299321,0.0877121656982185,0.019776735812925,0.0862008777800423,586,"LAG",1314,"CAM",2.04566210045662,0.876712328767123,0.219178082191781,0.178721563268537,0.057709165667904,0.0404565189232439,1.68036529680365,0.292237442922374,0.147388479346778,0.144848963575596,0.326110042615315,0.159822377672589,0.116229920303231,586,417,420,"Alvarez"
"Ulises","Segura","Ulises Segura","DCU",2019,1942,"Wing",22,7,19.005977490653,0.0909090909090909,3,2.052,0.743560500261083,0.947876782813358,21,18.9762858549268,2,2.34178436485807,-0.341784364858072,4.39390758204472,1.42179548029073,1.23665979123952,0.0932783280539383,0.111513541183718,0.0430853083096981,-0.0162754459456225,170,"DCU",1942,"Wing",1.0875386199794,0.346035015447992,0.148300720906282,0.101443784165766,0.0367568527420515,0.0468569367405161,1.03810504634398,0.0988671472708548,0.115762769838504,-0.0168956225676493,0.21720655400427,0.0702844315694699,0.0611325128522111,170,395,411,"Segura"
"Paxton","Pomykal","Paxton Pomykal","FCD",2019,2046,"CAM",25,10,22.2767358820765,0.36,2,2.017,1.0036550843522,-0.0171301997317816,28,21.9742522542726,1,2.37515964870653,-1.37515964870653,4.39228984843832,0.78365788805485,0.9707565994884,0.0806852079892713,0.0848271303109476,-0.000685207989271264,-0.0491128445966619,105,"FCD",2046,"CAM",1.17302052785924,0.469208211143695,0.093841642228739,0.0946454052660074,0.047092320673417,-0.000803763037268346,1.31378299120235,0.0469208211143695,0.111444440995028,-0.0645236198806585,0.206089846261035,0.0367698715802862,0.0455486967501888,105,393,374,"Pomykal"
"Justin","Morrow","Justin Morrow","TOR",2019,2515,"FB/WB",14,5,17.5047723853826,0.142857142857143,1,1.582,-0.690126929442935,-0.582079923869497,23,17.6789480351365,3,2.78902238118544,0.210977618814559,4.37110230505494,1.3663934663927,1.36138657216212,0.113005708847821,0.121261842660237,-0.0415771374192498,0.00917293994845911,330,"TOR",2515,"FB/WB",0.534393638170974,0.190854870775348,0.0381709741550696,0.060389531885277,-0.0263428171874838,-0.0222185577302074,0.8779324055666,0.114512922465209,0.10645970123014,0.00805322123506867,0.166849233115417,0.0521565696913315,0.0519654516610589,330,356,280,"Morrow"
"Jonathan","Osorio","Jonathan Osorio","TOR",2019,1884,"CM",24,11,18.8200921032616,0.0416666666666667,4,2.721,0.559491638114027,1.27870503100455,17,21.9005071694822,3,1.63787564367206,1.36212435632794,4.35917061266751,3.83280609353622,1.59192184819985,0.11338729037481,0.0963456260983566,0.0532793762918563,0.0801249621369375,776,"TOR",1884,"CM",1.22292993630573,0.560509554140127,0.203821656050955,0.138664711795946,0.0285091280567657,0.065156944255009,0.866242038216561,0.152866242038217,0.0834586315246911,0.0694076105135255,0.222123343320637,0.195302221326686,0.0811170368509476,776,426,450,"Osorio"
"Brad","Smith","Brad Smith","SEA",2019,2110,"FB/WB",11,3,24.8171889103925,0.181818181818182,0,0.565,-0.366826775039615,-0.564625845310717,23,17.5916964883726,5,3.7242324351792,1.2757675648208,4.28885828048992,0,0.270830237990434,0.0513296223009743,0.161923149355617,-0.0513296223009743,0.0554681549922088,564,"SEA",2110,"FB/WB",0.500473933649289,0.136492890995261,0,0.0256891379857009,-0.0166897490065417,-0.0256891379857009,1.04644549763033,0.227488151658768,0.169443750605309,0.0580444010534583,0.19513288859101,0,0.0123221340507496,564,263,143,"Smith"
"Richie","Laryea","Richie Laryea","TOR",2019,1571,"FB/WB",16,4,16.3425771709134,0.3125,1,1.802,-0.46135832645109,-0.802170500161024,11,15.8676210078659,2,2.45279331805119,-0.452793318051194,4.25496381821222,0.685852688783413,1.4503481819589,0.112635656260064,0.222981210731927,-0.050135656260064,-0.0411630289137449,56,"TOR",1571,"FB/WB",0.977721196690006,0.244430299172502,0.0611075747931254,0.110126268628554,-0.0281924884400411,-0.0490186938354286,0.672183322724379,0.122215149586251,0.149884251134892,-0.0276691015486407,0.260010519763446,0.0419107944768986,0.0886272600051267,56,379,277,"Laryea"
"Hector","Villalba","Hector Villalba","ATL",2019,1007,"Wing",31,8,22.4044466275902,0.129032258064516,0,2.214,-0.91281964562483,-2.21357356179681,14,20.8199404995357,3,2.03279406417031,0.967205935829686,4.24636762596713,0,0.954245033653578,0.0714055987676391,0.145199576012165,-0.0714055987676391,0.069086138273549,830,"ATL",1007,"Wing",2.95531281032771,0.76266137040715,0,0.211025880767124,-0.0870215352333502,-0.211025880767124,1.33465739821251,0.285998013902681,0.193791688341956,0.0922063255607248,0.404817569109081,0,0.0909707281338068,830,405,129,"Villalba"
"Romain","Metanire","Romain Metanire","MIN",2019,2606,"FB/WB",10,3,27.1503894476086,0.1,1,0.444,-0.0288895369436052,0.555786434021363,39,17.8163838090085,4,3.71702762072855,0.282972379271445,4.16124118670719,0.638271484205836,0.276337638787552,0.0444213565978637,0.0953084005315014,0.0555786434021363,0.00725570203260116,412,"MIN",2606,"FB/WB",0.368380660015349,0.110514198004605,0.0368380660015349,0.0163639686622982,-0.00106423466868231,0.0204740973392367,1.43668457405986,0.14735226400614,0.136928108821927,0.0104241551842129,0.153292077484225,0.0235126870620722,0.0101797441763642,412,230,330,"Metanire"
"Robinho","Robinho","Robinho","CLB, ORL",2019,1414,"Wing",32,11,22.3918298957378,0.21875,0,2.682,-1.49729394857469,-2.68165588753052,13,20.6667006117724,2,1.47306321671629,0.526936783283709,4.15471910424682,0,1.30391100532524,0.0838017464853289,0.113312555132022,-0.0838017464853289,0.0405335987141314,198,"CLB, ORL",1414,"Wing",2.17256011315417,0.746817538896747,0,0.182064331826683,-0.10165503469814,-0.182064331826683,0.882602545968883,0.135785007072136,0.100009949649762,0.0357750574223734,0.282074281476446,0,0.0885257825397616,198,425,85,"Robinho"
"Kekuta","Manneh","Kekuta Manneh","CIN",2019,1618,"Wing",26,8,22.2224216164292,0.153846153846154,4,2.436,0.339018632127666,1.56386934712141,20,20.7363854118156,2,1.71281516626768,0.287184833732319,4.14894581914627,2.65145766160497,1.27469008585164,0.0936973328030228,0.0856407583133841,0.0601488210431311,0.0143592416866159,392,"CIN",1618,"Wing",1.54264524103832,0.474660074165637,0.237330037082818,0.144541744546567,0.0201148261336563,0.0927882925362516,1.18665018541409,0.118665018541409,0.101625621731581,0.0170393968098286,0.246167366278147,0.157317636288058,0.0756305613360677,392,416,455,"Manneh"
"Mason","Toye","Mason Toye","MIN",2019,880,"F",25,13,19.092790964759,0.28,6,3.474,0.043196143724304,2.52582365094709,5,24.4950949137089,1,0.640890926707969,0.359109073292031,4.11506727576088,4.34875824890602,3.44720199687651,0.138967053962117,0.128178185341594,0.101032946037884,0.0718218146584061,188,"MIN",880,"F",2.72727272727273,1.41818181818182,0.654545454545455,0.379001056260318,0.00471230658810589,0.275544398285137,0.545454545454545,0.109090909090909,0.0699153738226876,0.0391755352682215,0.448916430083005,0.474409990789748,0.376058399659255,188,441,480,"Toye"
"Jesus","Medina","Jesus Medina","NYC",2019,810,"Wing",13,5,17.4883744057923,0.230769230769231,2,2.898,-0.544614881788609,-0.898237321306416,13,20.4841992577081,1,1.16513862732362,-0.16513862732362,4.06337594863004,1.42034792078034,1.86519041779472,0.222941332408186,0.0896260482556631,-0.069095178562032,-0.0127029713325862,871,"NYC",810,"Wing",1.54074074074074,0.592592592592593,0.237037037037037,0.343494793636316,-0.064546948952724,-0.106457756599279,1.54074074074074,0.118518518518519,0.138090503979096,-0.0195719854605772,0.481585297615412,0.168337531351744,0.221059605071967,871,429,377,"Medina"
"Justin","Meram","Justin Meram","CLB, ATL",2019,1742,"FB/WB",23,9,23.1950829793143,0.173913043478261,3,1.501,-0.0851558995809498,1.4988183483836,28,19.2152388147203,0,2.55975702127399,-2.55975702127399,4.06093867289039,1.93023595760358,0.959288533107151,0.0652687674615828,0.0914198936169282,0.0651660151471129,-0.0914198936169282,679,"CLB, ATL",1742,"FB/WB",1.26750861079219,0.495981630309989,0.16532721010333,0.0827287247733495,-0.00469286243385257,0.0825984853299801,1.54305396096441,0,0.141065828956546,-0.141065828956546,0.223794553729895,0.106373508570576,0.0528654989542402,679,349,403,"Meram"
"Tommy","McNamara","Tommy McNamara","HOU",2019,1680,"Wing",18,8,21.1534471472618,0.222222222222222,2,2.035,0.0167114030336397,-0.0345305231525738,20,20.6744567220723,3,2.02448432269237,0.975515677307632,4.05901484584494,1.66412428506924,1.77767537105928,0.113029473508476,0.101224216134618,-0.00191836239736521,0.0487757838653816,165,"HOU",1680,"Wing",1.02857142857143,0.457142857142857,0.114285714285714,0.11625888703729,0.000954937316207984,-0.00197317275157565,1.14285714285714,0.171428571428571,0.115684818439564,0.0557437529890075,0.231943705476854,0.0950928162896708,0.101581449774816,165,394,395,"McNamara"
"Emmanuel","Boateng","Emmanuel Boateng","LAG, DCU",2019,1027,"Wing",14,5,15.2900439918508,0.0714285714285714,1,2.392,-1.42383745692595,-1.39241713052009,15,21.2217466856616,0,1.58115589559657,-1.58115589559657,3.97357302611666,0.613582777873257,1.63297519377457,0.170886937894292,0.105410393039771,-0.0994583664657208,-0.105410393039771,185,"LAG, DCU",1027,"Wing",1.30866601752678,0.467380720545278,0.0934761441090555,0.223633928461469,-0.133094835311481,-0.130157784352414,1.40214216163583,0,0.147800356355668,-0.147800356355668,0.371434284817137,0.0573553521673152,0.152644224539785,185,412,332,"Boateng"
"Victor","Rodriguez","Victor Rodriguez","SEA",2019,1173,"Wing",21,7,20.6823224550983,0.19047619047619,1,1.854,-0.315778365799478,-0.854189279025943,22,22.0263028191039,3,2.11237029305281,0.887629706947188,3.96655957207876,0.625648370855483,0.907134055391113,0.0882947275726639,0.0960168315024005,-0.0406756799536163,0.0403468048612358,1088,"SEA",1173,"Wing",1.71867007672634,0.572890025575448,0.0818414322250639,0.151749506211842,-0.0258437537227194,-0.0699080739867779,1.80051150895141,0.245524296675192,0.17287941017312,0.0726448865020716,0.324628916384962,0.0512039587400907,0.0742411503133392,1088,382,321,"Rodriguez"
